x_gal_kpc,y_gal_kpc,z_gal_kpc,R_kpc,feh,componente,x_hel_kpc,y_hel_kpc,z_hel_kpc,d_hel_kpc,l_deg,b_deg
-0.85659,-0.40229,0.65728,0.94635,0.52024,0,7.34341,-0.40229,0.63648,7.38191,356.86432,4.94631
-13.05593,3.68194,0.61230,13.56518,-0.17206,0,-4.85593,3.68194,0.59150,6.12263,142.82932,5.54390
-3.93876,8.74820,-0.48511,9.59400,-0.03164,0,4.26124,8.74820,-0.50591,9.74398,64.02936,-2.97616
0.25608,-0.89288,0.48086,0.92888,0.37786,0,8.45608,-0.89288,0.46006,8.51553,353.97246,3.09694
-4.35317,4.59712,-0.01616,6.33116,0.22749,0,3.84683,4.59712,-0.03696,5.99441,50.07767,-0.35330
-1.38056,-1.80461,-0.36934,2.27213,0.36938,0,6.81944,-1.80461,-0.39014,7.06495,345.17775,-3.16557
-0.59013,-7.16935,0.02225,7.19359,0.18900,0,7.60987,-7.16935,0.00145,10.45512,316.70730,0.00797
-0.16704,-0.25094,-0.63615,0.30146,0.41904,0,8.03296,-0.25094,-0.65695,8.06368,358.21071,-4.67311
1.00802,-0.93014,0.08695,1.37160,0.26445,0,9.20802,-0.93014,0.06615,9.25512,354.23188,0.40950
1.90870,1.38288,0.77409,2.35701,0.34096,0,10.10870,1.38288,0.75329,10.23062,7.78975,4.22254
1.28042,-1.10334,0.04465,1.69022,0.33747,0,9.48042,-1.10334,0.02385,9.54444,353.36175,0.14316
0.03354,-0.43672,0.83562,0.43801,0.44500,0,8.23354,-0.43672,0.81482,8.28528,356.96379,5.64391
-1.27125,-0.59648,-0.09378,1.40423,0.33662,0,6.92875,-0.59648,-0.11458,6.95532,355.07966,-0.94389
0.05834,0.01574,0.14928,0.06043,0.40006,0,8.25834,0.01574,0.12848,8.25935,0.10922,0.89134
-0.94770,-0.55357,-0.27681,1.09753,0.40206,0,7.25230,-0.55357,-0.29761,7.27949,355.63503,-2.34311
0.35443,1.03245,0.43089,1.09159,0.42347,0,8.55443,1.03245,0.41009,8.62626,6.88185,2.72488
-0.01128,-0.08672,-0.23321,0.08745,0.36827,0,8.18872,-0.08672,-0.25401,8.19312,359.39323,-1.77663
-1.80132,-3.99657,0.65062,4.38376,0.19617,0,6.39868,-3.99657,0.62982,7.57049,328.01139,4.77221
1.17786,-0.02632,0.14799,1.17816,0.26364,0,9.37786,-0.02632,0.12719,9.37876,359.83921,0.77702
1.65237,1.73935,0.77260,2.39909,0.22632,0,9.85237,1.73935,0.75180,10.03293,10.01189,4.29739
4.19620,0.75012,2.57133,4.26272,0.16422,0,12.39620,0.75012,2.55053,12.67808,3.46286,11.60576
-1.76463,2.44665,-0.16034,3.01663,0.28386,0,6.43537,2.44665,-0.18114,6.88715,20.81622,-1.50710
-0.49526,0.58968,0.14173,0.77006,0.42885,0,7.70474,0.58968,0.12093,7.72822,4.37656,0.89662
-1.13181,-1.41193,-0.79062,1.80957,0.35188,0,7.06819,-1.41193,-0.81142,7.25336,348.70336,-6.42305
-2.05109,0.37028,-0.09994,2.08424,0.21461,0,6.14891,0.37028,-0.12074,6.16124,3.44613,-1.12288
2.93024,0.86364,0.65046,3.05486,0.19384,0,11.13024,0.86364,0.62966,11.18144,4.43693,3.22819
-0.46954,-1.23792,0.13803,1.32398,0.39825,0,7.73046,-1.23792,0.11723,7.82983,350.90214,0.85788
0.16013,1.94291,0.26413,1.94949,0.30089,0,8.36013,1.94291,0.24333,8.58638,13.08337,1.62396
4.55754,7.49714,0.37251,8.77372,-0.10413,0,12.75754,7.49714,0.35171,14.80154,30.44119,1.36156
0.28136,0.11865,0.16925,0.30535,0.43967,0,8.48136,0.11865,0.14845,8.48348,0.80148,1.00264
-0.35703,1.37693,0.12409,1.42247,0.34921,0,7.84297,1.37693,0.10329,7.96359,9.95752,0.74316
5.70070,-5.32446,-0.40369,7.80050,0.09418,0,13.90070,-5.32446,-0.42449,14.89159,339.04140,-1.63344
-0.50455,1.34963,0.14800,1.44086,0.31304,0,7.69545,1.34963,0.12720,7.81393,9.94738,0.93271
0.65954,-1.30951,0.25276,1.46622,0.34289,0,8.85954,-1.30951,0.23196,8.95880,351.59212,1.48365
1.37643,1.66826,0.06043,2.16278,0.15656,0,9.57643,1.66826,0.03963,9.72073,9.88201,0.23358
1.61030,0.24909,0.76996,1.62945,0.43546,0,9.81030,0.24909,0.74916,9.84201,1.45447,4.36547
-0.31209,0.29954,0.43079,0.43258,0.32529,0,7.88791,0.29954,0.40999,7.90423,2.17476,2.97322
0.22588,1.45622,0.23343,1.47364,0.36160,0,8.42588,1.45622,0.21263,8.55344,9.80540,1.42444
-2.84804,-1.08907,0.50260,3.04916,0.24623,0,5.35196,-1.08907,0.48180,5.48285,348.49795,5.04129
1.79973,-0.99361,0.10082,2.05579,0.43772,0,9.99973,-0.99361,0.08002,10.04929,354.32552,0.45621
-0.29953,-0.17381,-0.33132,0.34630,0.37563,0,7.90047,-0.17381,-0.35212,7.91023,358.73967,-2.55137
-0.91563,-3.58915,0.72539,3.70410,0.30530,0,7.28437,-3.58915,0.70459,8.15111,333.76966,4.95890
0.47666,0.60229,0.41552,0.76808,0.31183,0,8.67666,0.60229,0.39472,8.70649,3.97078,2.59845
-0.20649,-1.88739,0.00885,1.89865,0.37579,0,7.99351,-1.88739,-0.01195,8.21332,346.71489,-0.08336
-2.85560,-2.83798,-1.68158,4.02599,0.14274,0,5.34440,-2.83798,-1.70238,6.28609,332.03082,-15.71285
-0.89276,-2.29668,-1.00695,2.46410,0.24057,0,7.30724,-2.29668,-1.02775,7.72831,342.55194,-7.64212
2.21440,-1.75400,-0.22548,2.82490,0.23626,0,10.41440,-1.75400,-0.24628,10.56394,350.43991,-1.33588
-0.99595,-0.37772,1.63212,1.06517,0.29371,0,7.20405,-0.37772,1.61132,7.39171,356.99866,12.59103
-0.01866,0.05387,-0.34765,0.05701,0.33026,0,8.18134,0.05387,-0.36845,8.18981,0.37728,-2.57853
-1.86852,0.13327,0.31743,1.87327,0.35030,0,6.33148,0.13327,0.29663,6.33982,1.20582,2.68176
-0.03311,-0.26318,-0.57603,0.26525,0.41549,0,8.16689,-0.26318,-0.59683,8.19290,358.15427,-4.17755
-2.27472,0.97484,0.39000,2.47480,0.25056,0,5.92528,0.97484,0.36920,6.01628,9.34276,3.51828
-1.21961,-0.02145,0.05123,1.21980,0.24782,0,6.98039,-0.02145,0.03043,6.98049,359.82394,0.24977
-0.03875,-0.39874,0.61686,0.40061,0.42540,0,8.16125,-0.39874,0.59606,8.19270,357.20291,4.17224
0.01022,-0.48161,0.04027,0.48172,0.29263,0,8.21022,-0.48161,0.01947,8.22436,356.64290,0.13564
-0.63902,0.00286,-0.27854,0.63903,0.31702,0,7.56098,0.00286,-0.29934,7.56690,0.02170,-2.26716
-1.32190,0.37475,0.18263,1.37400,0.33552,0,6.87810,0.37475,0.16183,6.89020,3.11865,1.34584
6.84988,-1.52942,0.90260,7.01855,0.12693,0,15.04988,-1.52942,0.88180,15.15307,354.19733,3.33607
2.38479,2.15664,0.01994,3.21532,0.14343,0,10.58479,2.15664,-0.00086,10.80226,11.51634,-0.00455
-0.21121,-0.02501,-0.43241,0.21269,0.40806,0,7.98879,-0.02501,-0.45321,8.00167,359.82062,-3.24696
2.49301,-1.09931,0.37329,2.72462,0.39519,0,10.69301,-1.09931,0.35249,10.75515,354.13027,1.87815
-0.82371,-0.46296,-1.80238,0.94490,0.40753,0,7.37629,-0.46296,-1.82318,7.61236,356.40862,-13.85720
0.22198,-0.26991,1.21658,0.34947,0.47231,0,8.42198,-0.26991,1.19578,8.51073,358.16439,8.07693
0.00334,0.00631,-0.27606,0.00714,0.35595,0,8.20334,0.00631,-0.29686,8.20871,0.04407,-2.07247
1.72275,-0.81193,-0.65907,1.90449,0.40860,0,9.92275,-0.81193,-0.67987,9.97910,355.32217,-3.90656
-0.40932,-0.29364,-0.13570,0.50375,0.53586,0,7.79068,-0.29364,-0.15650,7.79778,357.84150,-1.15001
-0.79979,-2.45060,0.29674,2.57781,0.28565,0,7.40021,-2.45060,0.27594,7.80030,341.67756,2.02730
0.53753,-0.71316,-0.47102,0.89305,0.33905,0,8.73753,-0.71316,-0.49182,8.78037,355.33381,-3.21103
-0.03897,1.42862,-1.13170,1.42915,0.37500,0,8.16103,1.42862,-1.15250,8.36491,9.92925,-7.91931
-0.97697,0.44628,-0.17382,1.07408,0.37205,0,7.22303,0.44628,-0.19462,7.23942,3.53558,-1.54052
-0.04627,0.03271,-0.66090,0.05667,0.46634,0,8.15373,0.03271,-0.68170,8.18224,0.22987,-4.77912
0.56215,0.60291,0.27561,0.82432,0.34542,0,8.76215,0.60291,0.25481,8.78656,3.93622,1.66183
1.13943,0.83225,-0.31132,1.41101,0.21664,0,9.33943,0.83225,-0.33212,9.38232,5.09228,-2.02859
-3.93496,-2.82206,-0.14924,4.84231,0.07089,0,4.26504,-2.82206,-0.17004,5.11698,326.50845,-1.90436
0.79822,-1.09053,0.26381,1.35145,0.44265,0,8.99822,-1.09053,0.24301,9.06732,353.08981,1.53574
-0.08675,-0.02152,-0.37647,0.08938,0.45830,0,8.11325,-0.02152,-0.39727,8.12300,359.84802,-2.80327
-0.77126,-2.30939,-0.91900,2.43478,0.14055,0,7.42874,-2.30939,-0.93980,7.83598,342.73096,-6.88825
1.16368,-1.45195,0.15995,1.86073,0.36938,0,9.36368,-1.45195,0.13915,9.47660,351.18580,0.84131
-0.06160,-0.12139,-0.50584,0.13612,0.50818,0,8.13840,-0.12139,-0.52664,8.15632,359.14547,-3.70204
0.13341,0.21776,0.76458,0.25538,0.43589,0,8.33341,0.21776,0.74378,8.36937,1.49685,5.09857
-0.25207,1.75822,-0.37491,1.77620,0.20007,0,7.94793,1.75822,-0.39571,8.14969,12.47396,-2.78312
-7.50882,0.68188,0.06829,7.53971,0.05081,0,0.69118,0.68188,0.04749,0.97209,44.61181,2.80034
-0.01849,0.39090,0.08323,0.39134,0.48152,0,8.18151,0.39090,0.06243,8.19108,2.73544,0.43670
1.33938,0.74224,-0.90375,1.53130,0.34445,0,9.53938,0.74224,-0.92455,9.61278,4.44912,-5.51921
1.84692,-0.68015,-1.28194,1.96817,0.31452,0,10.04692,-0.68015,-1.30274,10.15383,356.12714,-7.37136
-2.75158,-1.38776,-0.13293,3.08173,0.40717,0,5.44842,-1.38776,-0.15373,5.62448,345.71015,-1.56625
1.36447,0.95970,-0.56666,1.66818,0.35620,0,9.56447,0.95970,-0.58746,9.63044,5.72991,-3.49722
-0.30916,-1.20502,0.06598,1.24404,0.50813,1,7.89084,-1.20502,0.04518,7.98245,351.31741,0.32426
-0.43242,-1.35013,0.10457,1.41769,0.20651,0,7.76758,-1.35013,0.08377,7.88449,350.13959,0.60873
-12.18642,0.19111,0.08706,12.18792,-0.25614,0,-3.98642,0.19111,0.06626,3.99155,177.25535,0.95121
0.22551,-2.24198,-0.35861,2.25330,0.31257,0,8.42551,-2.24198,-0.37941,8.72695,345.09919,-2.49177
2.37235,-0.90945,0.91023,2.54070,0.31140,0,10.57235,-0.90945,0.88943,10.64861,355.08341,4.79122
0.12743,2.79582,-0.22291,2.79872,0.32707,1,8.32743,2.79582,-0.24371,8.78761,18.55876,-1.58921
0.37478,-1.70545,0.69841,1.74615,0.41266,0,8.57478,-1.70545,0.67761,8.76896,348.75114,4.43189
4.76939,-2.47067,-0.33855,5.37134,0.06376,0,12.96939,-2.47067,-0.35935,13.20752,349.21439,-1.55909
-0.32296,-0.07500,1.37834,0.33156,0.40170,0,7.87704,-0.07500,1.35754,7.99352,359.45448,9.77797
8.11724,6.92159,-1.44730,10.66761,-0.16541,0,16.31724,6.92159,-1.46810,17.78528,22.98611,-4.73493
2.31371,2.69060,-0.45229,3.54860,0.18838,0,10.51371,2.69060,-0.47309,10.86284,14.35469,-2.49608
-0.49757,1.34223,-0.04708,1.43149,0.30607,0,7.70243,1.34223,-0.06788,7.81880,9.88514,-0.49746
1.34827,-3.04575,0.89584,3.33083,0.21733,0,9.54827,-3.04575,0.87504,10.06040,342.30812,4.98982
-0.12918,-1.06718,0.09537,1.07497,0.29350,0,8.07082,-1.06718,0.07457,8.14141,352.46765,0.52483
5.04619,4.80987,-0.34352,6.97129,0.09085,1,13.24619,4.80987,-0.36432,14.09713,19.95665,-1.48090
-0.29956,-0.38045,-0.12183,0.48423,0.25687,0,7.90044,-0.38045,-0.14263,7.91088,357.24299,-1.03308
0.00514,0.16786,0.16180,0.16794,0.34903,0,8.20514,0.16786,0.14100,8.20807,1.17200,0.98432
-0.61780,-1.58108,0.89706,1.69749,0.34799,0,7.58220,-1.58108,0.87626,7.79471,348.22119,6.45468
-0.11192,-0.09654,-0.16921,0.14780,0.45272,0,8.08808,-0.09654,-0.19001,8.09089,359.31618,-1.34565
-4.07137,1.39037,-0.10067,4.30223,0.27655,0,4.12863,1.39037,-0.12147,4.35815,18.61160,-1.59712
1.71338,0.63686,0.17119,1.82792,0.42429,0,9.91338,0.63686,0.15039,9.93496,3.67576,0.86733
-4.83441,-0.27942,-0.49682,4.84247,0.18831,0,3.36559,-0.27942,-0.51762,3.41661,355.25402,-8.71394
3.60008,-0.30156,1.35833,3.61269,0.17493,0,11.80008,-0.30156,1.33753,11.87947,358.53609,6.46475
-1.50003,1.44566,0.10525,2.08327,0.36531,0,6.69997,1.44566,0.08445,6.85468,12.17612,0.70592
-0.40330,-1.84488,0.56435,1.88845,0.33179,0,7.79670,-1.84488,0.54355,8.03041,346.68732,3.88113
0.55913,-0.11199,-0.10235,0.57024,0.39166,0,8.75913,-0.11199,-0.12315,8.76071,359.26746,-0.80541
-4.67232,2.46179,-0.21835,5.28119,0.29039,0,3.52768,2.46179,-0.23915,4.30838,34.90917,-3.18200
3.05653,1.67843,-1.94670,3.48705,0.25030,0,11.25653,1.67843,-1.96750,11.54979,8.48076,-9.80811
0.89297,-1.57418,0.25118,1.80982,0.40180,0,9.09297,-1.57418,0.23038,9.23110,350.17827,1.43009
0.02656,-4.02865,-0.13677,4.02874,0.19908,0,8.22656,-4.02865,-0.15757,9.16140,333.90845,-0.98548
-0.95475,0.57078,-2.51989,1.11236,0.39269,0,7.24525,0.57078,-2.54069,7.69900,4.50448,-19.26893
-4.87872,2.75656,2.45650,5.60361,0.20873,0,3.32128,2.75656,2.43570,4.95602,39.69158,29.43681
2.54827,1.01764,-0.06507,2.74395,0.44746,0,10.74827,1.01764,-0.08587,10.79667,5.40863,-0.45568
0.72950,1.75070,0.62735,1.89661,0.35016,0,8.92950,1.75070,0.60655,9.11969,11.09259,3.81353
6.33715,3.25441,0.43582,7.12395,0.13535,0,14.53715,3.25441,0.41502,14.90275,12.61867,1.59581
0.16952,0.09580,0.15068,0.19472,0.44777,0,8.36952,0.09580,0.12988,8.37108,0.65577,0.88902
0.41947,0.37406,-0.32696,0.56203,0.42504,0,8.61947,0.37406,-0.34776,8.63459,2.48494,-2.30824
-0.37379,0.31649,0.78951,0.48978,0.43546,0,7.82621,0.31649,0.76871,7.87023,2.31577,5.60518
0.04819,-0.04174,0.71246,0.06375,0.49324,0,8.24819,-0.04174,0.69166,8.27725,359.71008,4.79331
3.94105,-5.88058,0.55153,7.07906,0.17126,0,12.14105,-5.88058,0.53073,13.50067,334.15654,2.25296
2.71419,-2.78182,-0.25050,3.88656,0.15526,0,10.91419,-2.78182,-0.27130,11.26639,345.70082,-1.37987
0.30515,-2.58939,-0.76768,2.60731,0.27340,0,8.50515,-2.58939,-0.78848,8.92549,343.06717,-5.06813
3.35010,0.76339,1.78802,3.43598,0.32959,1,11.55010,0.76339,1.76722,11.70943,3.78139,8.68041
0.59085,-1.45953,0.93351,1.57459,0.39404,0,8.79085,-1.45953,0.91271,8.95781,350.57329,5.84798
0.90468,-0.16050,0.40018,0.91881,0.33964,0,9.10468,-0.16050,0.37938,9.11400,358.99009,2.38572
0.33011,-0.06169,-1.09782,0.33583,0.54132,0,8.53011,-0.06169,-1.11862,8.60337,359.58566,-7.47083
3.75136,-6.91695,-1.37974,7.86873,0.05564,0,11.95136,-6.91695,-1.40054,13.87951,329.93951,-5.79141
0.12195,-0.09510,0.05213,0.15465,0.41377,0,8.32195,-0.09510,0.03133,8.32256,359.34529,0.21567
-1.24323,-1.65258,0.68052,2.06800,0.15150,0,6.95677,-1.65258,0.65972,7.18073,346.63710,5.27139
3.28155,9.03766,-0.63704,9.61498,-0.12620,0,11.48155,9.03766,-0.65784,14.62662,38.20791,-2.57777
-0.01075,-0.00081,-0.16003,0.01078,0.53853,0,8.18925,-0.00081,-0.18083,8.19125,359.99436,-1.26497
-0.60280,0.43581,-1.03495,0.74384,0.43754,0,7.59720,0.43581,-1.05575,7.68258,3.28318,-7.89864
-2.81710,-1.35103,0.48436,3.12431,0.21637,0,5.38290,-1.35103,0.46356,5.56919,345.91060,4.77466
3.96365,-0.15547,-0.48954,3.96670,0.14297,0,12.16365,-0.15547,-0.51034,12.17534,359.26769,-2.40229
-4.33793,1.32725,-0.38112,4.53644,0.20716,0,3.86207,1.32725,-0.40192,4.10350,18.96597,-5.62090
0.11004,0.68207,0.60809,0.69089,0.40986,0,8.31004,0.68207,0.58729,8.35864,4.69221,4.02900
-0.86298,-0.59383,-0.02455,1.04755,0.27897,0,7.33702,-0.59383,-0.04535,7.36115,355.37279,-0.35297
-2.93698,1.57272,0.94249,3.33156,0.27466,0,5.26302,1.57272,0.92169,5.56977,16.63743,9.52522
0.42763,0.66989,-0.29699,0.79475,0.48346,0,8.62763,0.66989,-0.31779,8.65943,4.43980,-2.10312
1.09691,0.60472,-0.05978,1.25256,0.49661,0,9.29691,0.60472,-0.08058,9.31691,3.72160,-0.49553
0.53559,2.17710,0.11234,2.24201,0.49055,0,8.73559,2.17710,0.09154,9.00326,13.99425,0.58254
-2.02642,1.35342,-0.26368,2.43683,0.38449,0,6.17358,1.35342,-0.28448,6.32659,12.36517,-2.57722
1.22318,-1.57036,-1.06852,1.99052,0.37211,0,9.42318,-1.57036,-1.08932,9.61504,350.53869,-6.50523
-1.81449,2.95150,-0.70015,3.46464,0.22602,0,6.38551,2.95150,-0.72095,7.07148,24.80726,-5.85160
2.15596,1.15675,0.01402,2.44668,0.20302,0,10.35596,1.15675,-0.00678,10.42037,6.37347,-0.03727
1.11098,-0.27272,-0.81511,1.14397,0.30894,0,9.31098,-0.27272,-0.83591,9.35241,358.32225,-5.12787
-1.27116,0.79133,-0.11103,1.49735,0.40535,0,6.92884,0.79133,-0.13183,6.97513,6.51539,-1.08297
-7.55588,-2.43835,0.12691,7.93958,0.07677,0,0.64412,-2.43835,0.10611,2.52422,284.79730,2.40932
-0.77699,-2.42568,-1.42812,2.54708,0.40031,0,7.42301,-2.42568,-1.44892,7.94257,341.90373,-10.51105
1.44879,0.30656,0.10772,1.48087,0.36965,0,9.64879,0.30656,0.08692,9.65405,1.81978,0.51589
-0.86823,-0.35810,-0.23549,0.93918,0.37899,1,7.33177,-0.35810,-0.25629,7.34498,357.20376,-1.99962
0.04411,0.12974,-0.04229,0.13703,0.26422,0,8.24411,0.12974,-0.06309,8.24537,0.90159,-0.43838
-0.17290,-0.24905,0.86602,0.30318,0.47723,0,8.02710,-0.24905,0.84522,8.07532,358.22292,6.00800
0.07155,-2.13216,1.03933,2.13336,0.26221,0,8.27155,-2.13216,1.01853,8.60245,345.54551,6.79978
-1.18672,9.62986,-0.03898,9.70271,0.00456,0,7.01328,9.62986,-0.05978,11.91318,53.93474,-0.28752
-0.00526,0.00816,0.87530,0.00971,0.52969,0,8.19474,0.00816,0.85450,8.23917,0.05704,5.95293
-0.55741,-0.11777,0.58726,0.56972,0.30678,0,7.64259,-0.11777,0.56646,7.66445,359.11715,4.23846
-0.50382,-0.50799,0.93237,0.71546,0.38108,0,7.69618,-0.50799,0.91157,7.76661,356.22365,6.74037
-2.88859,0.22759,-0.35647,2.89754,0.17463,0,5.31141,0.22759,-0.37727,5.32965,2.45358,-4.05920
0.64323,-0.53849,1.28656,0.83888,0.38671,0,8.84323,-0.53849,1.26576,8.94958,356.51537,8.13074
-1.32469,3.89011,-0.34754,4.10947,0.31099,0,6.87531,3.89011,-0.36834,7.90813,29.50158,-2.66966
-0.23249,0.10306,-0.44585,0.25430,0.44762,0,7.96751,0.10306,-0.46665,7.98183,0.74106,-3.35166
1.60173,-1.01563,-0.09162,1.89659,0.40035,0,9.80173,-1.01563,-0.11242,9.85485,354.08429,-0.65364
2.95056,0.24268,-0.36386,2.96053,0.22145,0,11.15056,0.24268,-0.38466,11.15984,1.24677,-1.97530
0.11147,2.23344,-0.45387,2.23622,0.34477,0,8.31147,2.23344,-0.47467,8.61940,15.04107,-3.15685
-1.06781,-8.74766,-0.70770,8.81259,-0.13735,0,7.13219,-8.74766,-0.72850,11.31019,309.19123,-3.69304
1.93609,0.47087,-0.00407,1.99253,0.31268,0,10.13609,0.47087,-0.02487,10.14705,2.65978,-0.14042
-0.31035,0.22181,0.01641,0.38147,0.52440,0,7.88965,0.22181,-0.00439,7.89277,1.61038,-0.03185
0.70499,0.31105,0.05101,0.77056,0.30589,0,8.90499,0.31105,0.03021,8.91047,2.00051,0.19428
-0.39324,1.57531,-2.54287,1.62365,0.38088,0,7.80676,1.57531,-2.56367,8.36657,11.40837,-17.84355
-1.09316,0.16632,0.78559,1.10574,0.34440,0,7.10684,0.16632,0.76479,7.14981,1.34067,6.14049
-0.51098,-0.50693,0.55869,0.71978,0.30057,0,7.68902,-0.50693,0.53789,7.72447,356.22798,3.99302
-0.06518,-0.23620,-0.07502,0.24503,0.45730,0,8.13482,-0.23620,-0.09582,8.13881,358.33681,-0.67460
-0.81478,1.16206,0.17936,1.41924,0.40192,0,7.38522,1.16206,0.15856,7.47776,8.94213,1.21502
-1.83342,1.23098,-0.52569,2.20834,0.30430,0,6.36658,1.23098,-0.54649,6.50748,10.94315,-4.81732
1.72621,4.38598,0.64075,4.71345,0.21781,0,9.92621,4.38598,0.61995,10.86972,23.83866,3.26962
1.16335,0.52620,0.24789,1.27682,0.35009,0,9.36335,0.52620,0.22709,9.38087,3.21650,1.38716
-2.31368,4.91272,-0.78378,5.43028,0.16522,0,5.88632,4.91272,-0.80458,7.70915,39.84839,-5.99070
4.17517,5.98035,0.05233,7.29360,0.05828,0,12.37517,5.98035,0.03153,13.74447,25.79234,0.13145
0.13594,-0.06913,0.22535,0.15251,0.48055,0,8.33594,-0.06913,0.20455,8.33874,359.52487,1.40560
0.61126,0.58187,0.15439,0.84393,0.29278,0,8.81126,0.58187,0.13359,8.83147,3.77813,0.86671
-0.02309,0.00429,0.82088,0.02349,0.35253,0,8.17691,0.00429,0.80008,8.21596,0.03006,5.58840
-0.98798,0.05836,-0.27328,0.98971,0.39526,0,7.21202,0.05836,-0.29408,7.21825,0.46363,-2.33492
2.17939,0.67190,-0.51298,2.28061,0.31413,0,10.37939,0.67190,-0.53378,10.41480,3.70381,-2.93783
-0.09981,0.08307,0.23959,0.12986,0.33762,0,8.10019,0.08307,0.21879,8.10357,0.58757,1.54715
1.24741,-1.77896,0.04120,2.17272,0.28841,0,9.44741,-1.77896,0.02040,9.61346,349.33601,0.12160
1.80352,-1.88157,-1.11380,2.60634,0.28528,0,10.00352,-1.88157,-1.13460,10.24198,349.34765,-6.36027
3.59407,0.03526,0.63962,3.59424,0.18766,0,11.79407,0.03526,0.61882,11.81034,0.17130,3.00346
-0.14506,-0.19451,0.09977,0.24264,0.44113,0,8.05494,-0.19451,0.07897,8.05767,358.61673,0.56151
0.91155,1.32694,0.61595,1.60987,0.47048,0,9.11155,1.32694,0.59515,9.22688,8.28590,3.69827
-0.00385,-0.00987,-0.53573,0.01059,0.55071,0,8.19615,-0.00987,-0.55653,8.21503,359.93103,-3.88449
0.60568,-1.32569,0.14920,1.45750,0.19303,0,8.80568,-1.32569,0.12840,8.90584,351.43845,0.82612
0.14472,-0.10614,-0.28225,0.17947,0.42396,0,8.34472,-0.10614,-0.30305,8.35089,359.27126,-2.07966
-0.11527,1.58625,-0.20725,1.59043,0.38443,0,8.08473,1.58625,-0.22805,8.24203,11.10058,-1.58552
1.54252,2.85852,-0.29697,3.24815,0.45740,0,9.74252,2.85852,-0.31777,10.15819,16.35202,-1.79264
-0.78598,2.00352,0.96905,2.15217,0.39093,0,7.41402,2.00352,0.94825,7.73828,15.12205,7.03871
-8.35947,6.05326,-0.04368,10.32098,0.03274,0,-0.15947,6.05326,-0.06448,6.05571,91.50906,-0.61008
-0.10858,-0.36889,1.39696,0.38454,0.48708,0,8.09142,-0.36889,1.37616,8.21590,357.38965,9.64249
-0.95967,2.29337,0.89174,2.48606,0.43294,0,7.24033,2.29337,0.87094,7.64464,17.57557,6.54182
-0.00830,-6.92577,1.47483,6.92577,0.12099,0,8.19170,-6.92577,1.45403,10.82517,319.78676,7.71925
0.24635,-0.61683,0.20956,0.66420,0.42821,0,8.44635,-0.61683,0.18876,8.47094,355.82317,1.27683
-0.93536,1.41281,-1.61345,1.69438,0.34439,0,7.26464,1.41281,-1.63425,7.57903,11.00536,-12.45236
-0.03925,-0.64990,0.28448,0.65109,0.31011,0,8.16075,-0.64990,0.26368,8.19084,355.44671,1.84475
-0.38166,-1.45714,0.85280,1.50629,0.48266,0,7.81834,-1.45714,0.83200,7.99637,349.44268,5.97225
-0.02651,0.01886,-0.29463,0.03253,0.49070,0,8.17349,0.01886,-0.31543,8.17960,0.13218,-2.21007
-1.12472,-1.43902,0.14134,1.82641,0.42620,0,7.07528,-1.43902,0.12054,7.22115,348.50357,0.95643
0.06363,0.93706,-0.26527,0.93922,0.47850,0,8.26363,0.93706,-0.28607,8.32151,6.46946,-1.97008
-0.58827,-0.20525,-1.80435,0.62305,0.44672,0,7.61173,-0.20525,-1.82515,7.83018,358.45542,-13.47913
-4.27262,1.28182,0.10572,4.46076,0.19253,0,3.92738,1.28182,0.08492,4.13214,18.07568,1.17754
0.39259,-0.24573,-0.13118,0.46315,0.35490,0,8.59259,-0.24573,-0.15198,8.59745,358.36193,-1.01288
-0.52993,0.31581,-0.14187,0.61689,0.32049,0,7.67007,0.31581,-0.16267,7.67829,2.35776,-1.21391
5.64026,2.77679,0.06146,6.28674,0.20235,0,13.84026,2.77679,0.04066,14.11613,11.34472,0.16503
0.08763,0.55819,-0.05464,0.56503,0.35309,0,8.28763,0.55819,-0.07544,8.30675,3.85321,-0.52033
0.05967,0.61402,0.74797,0.61691,0.43068,0,8.25967,0.61402,0.72717,8.31432,4.25152,5.01752
2.44410,-0.93889,0.08155,2.61823,0.26552,0,10.64410,-0.93889,0.06075,10.68560,354.95915,0.32575
-0.01826,0.03492,0.35653,0.03941,0.33669,0,8.18174,0.03492,0.33573,8.18870,0.24457,2.34977
4.79076,3.55436,2.31290,5.96530,0.15550,0,12.99076,3.55436,2.29210,13.66188,15.30202,9.65837
-0.30258,-2.33711,0.53826,2.35662,0.31209,0,7.89742,-2.33711,0.51746,8.25222,343.51476,3.59515
-0.40421,2.44617,-0.21694,2.47934,0.35623,0,7.79579,2.44617,-0.23774,8.17402,17.42084,-1.66670
-1.29573,-0.54358,1.24227,1.40513,0.45882,0,6.90427,-0.54358,1.22147,7.03252,355.49837,10.00232
3.61338,1.06636,0.64033,3.76745,0.20298,0,11.81338,1.06636,0.61953,11.87758,5.15796,2.98986
0.53747,-0.74183,-0.15601,0.91607,0.36823,0,8.73747,-0.74183,-0.17681,8.77069,355.14712,-1.15514
0.04730,-0.79069,0.02593,0.79211,0.46772,0,8.24730,-0.79069,0.00513,8.28512,354.52362,0.03547
-1.18401,-1.55301,0.45226,1.95287,0.27180,0,7.01599,-1.55301,0.43146,7.19876,347.51869,3.43611
-0.09939,0.13169,0.01911,0.16498,0.45521,0,8.10061,0.13169,-0.00169,8.10168,0.93133,-0.01193
